date,cruise_id,station,event_n,temp,sal,o2_ctd,nh4,no2,no3,no3_no2,po4,si,avg_chl_a,avg_phaeo,lat_dec,lon_dec,station_type
2015-06-04,WS15148,56,1,1,1,0,1,1,1,1,1,1,1,1,25.351,-81.2264,C
2015-06-04,WS15148,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3517,-81.2648,C
2015-06-04,WS15148,57,1,1,1,0,1,1,1,1,1,1,1,1,25.352,-81.2661,C
2015-06-04,WS15148,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3522,-81.3406,C
2015-06-04,WS15148,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3515,-81.3367,C
2015-06-04,WS15148,57.2,1,1,1,0,1,1,1,1,1,1,1,1,25.3502,-81.4908,C
2015-06-04,WS15148,57.2,1,1,1,0,1,1,1,1,1,1,1,1,25.3518,-81.4905,C
2015-06-04,WS15148,60,1,1,1,0,1,1,1,1,1,1,1,1,25.1667,-81.334,C
2015-06-04,WS15148,61,1,1,1,0,1,1,1,1,1,1,1,1,25.1674,-81.2742,C
2015-06-04,WS15148,62,1,1,1,0,1,1,1,1,1,1,0,0,25.1669,-81.2355,C
2015-06-04,WS15148,63,1,1,1,0,1,1,1,1,1,1,1,1,25.1673,-81.2012,C
2015-06-04,WS15148,64,1,1,1,0,1,1,1,1,1,1,1,1,25.1668,-81.1563,C
2015-06-04,WS15148,65,1,1,1,0,1,1,1,1,1,1,1,1,25.1015,-81.0926,C
2015-06-04,WS15148,66,1,1,1,0,1,1,1,1,1,1,1,1,25.0684,-81.1082,C
2015-06-04,WS15148,67,1,1,1,0,1,1,1,1,1,1,1,1,25.0312,-81.1274,C
2015-06-04,WS15148,68,1,1,1,0,1,1,1,1,1,1,0,0,24.93,-81.1653,C
2015-06-04,WS15148,69,1,1,1,0,1,1,1,1,1,1,1,1,24.9299,-81.0949,C
2015-06-04,WS15148,70,1,1,1,0,1,1,1,1,1,1,1,1,24.9306,-81.0259,C
2015-07-27,WS15208,1,1,1,1,0,0,0,0,0,0,0,1,1,25.6448,-80.1247,F
2015-07-27,WS15208,2,1,1,1,0,0,0,0,0,0,0,1,1,25.6407,-80.104,C
2015-07-27,WS15208,3,1,1,1,0,0,0,0,0,0,0,1,1,25.645,-80.0805,F
2015-07-27,WS15208,4,1,1,1,0,1,1,1,1,1,1,1,1,25.1076,-80.3803,F
2015-07-27,WS15208,5,1,1,1,0,1,1,1,1,1,1,1,1,25.0957,-80.3526,F
2015-07-27,WS15208,5.5,1,1,1,0,1,1,1,1,1,1,1,1,25.0796,-80.3323,F
2015-07-27,WS15208,6,2,2,2,0,2,2,2,2,2,2,2,2,25.0643,-80.3153,C
2015-07-27,WS15208,6.5,2,2,2,0,2,2,2,2,2,2,2,2,25.0484,-80.2864,C
2015-07-27,WS15208,EKIN,1,1,1,0,0,0,0,0,0,0,1,1,25.3352,-80.2224,F
2015-07-27,WS15208,EKMID,1,1,1,0,0,0,0,0,0,0,1,1,25.3145,-80.1938,F
2015-07-27,WS15208,EKOFF,1,1,1,0,1,1,1,1,1,1,1,1,25.2947,-80.1631,F
2015-07-27,WS15208,MR,2,2,2,0,2,2,2,2,2,2,2,2,25.0064,-80.3797,C
2015-07-27,WS15208,UKIN,1,1,1,0,1,1,1,1,1,1,1,1,24.9354,-80.5642,F
2015-07-27,WS15208,UKMID,1,1,1,0,1,1,1,1,1,1,1,1,24.9196,-80.543,F
2015-07-27,WS15208,UKOFF,1,1,1,0,1,1,1,1,1,1,1,1,24.8982,-80.5302,F
2015-07-28,WS15208,10,1,1,1,0,1,1,1,1,1,1,1,1,24.7887,-80.8618,C
2015-07-28,WS15208,11,1,1,1,0,1,1,1,1,1,1,1,1,24.7535,-80.8466,F
2015-07-28,WS15208,12,3,3,3,0,3,3,3,3,3,3,3,3,24.7155,-80.8334,C
2015-07-28,WS15208,13,1,1,1,0,1,1,1,1,1,1,1,1,24.7017,-81.0284,F
2015-07-28,WS15208,14,1,1,1,0,1,1,1,1,1,1,1,1,24.6753,-81.0236,F
2015-07-28,WS15208,15,2,2,2,0,2,2,2,2,2,2,2,2,24.6419,-81.0167,C
2015-07-28,WS15208,15.5,3,3,3,0,3,3,3,3,3,3,3,3,24.5928,-80.9903,C
2015-07-28,WS15208,16,1,1,1,0,1,1,1,1,1,1,1,1,24.6689,-81.2017,C
2015-07-28,WS15208,17,1,1,1,0,1,1,1,1,1,1,1,1,24.6328,-81.1927,F
2015-07-28,WS15208,18,2,2,2,0,2,2,2,2,2,2,2,2,24.596,-81.1844,C
2015-07-28,WS15208,19,1,1,1,0,1,1,1,1,1,1,1,1,24.6063,-81.422,F
2015-07-28,WS15208,20,1,1,1,0,1,1,1,1,1,1,1,1,24.5754,-81.4186,F
2015-07-28,WS15208,21.5,4,4,4,0,4,4,4,4,4,4,4,4,24.4843,-81.3868,C
2015-07-28,WS15208,21LK,2,2,2,0,2,2,2,2,2,2,2,2,24.5385,-81.4127,C
2015-07-28,WS15208,22,1,1,1,0,1,1,1,1,1,1,1,1,24.4557,-81.8292,C
2015-07-28,WS15208,7,1,1,1,0,1,1,1,1,1,1,1,1,24.8158,-80.7535,C
2015-07-28,WS15208,8,1,1,1,0,1,1,1,1,1,1,1,1,24.792,-80.7415,F
2015-07-28,WS15208,9,4,4,4,0,4,4,4,4,4,4,4,4,24.7612,-80.722,C
2015-07-28,WS15208,9.5,5,5,5,0,5,5,5,5,5,5,5,5,24.7152,-80.6888,C
2015-07-28,WS15208,9.6,5,5,5,0,5,5,5,5,5,5,5,5,24.6634,-80.6576,C
2015-07-28,WS15208,9.7,5,5,5,0,5,5,5,5,5,5,5,5,24.583,-80.6103,C
2015-07-28,WS15208,9.8,4,4,4,0,4,4,4,4,4,4,4,4,24.4665,-80.526,C
2015-07-28,WS15208,WS,2,2,2,0,2,2,2,2,2,2,2,2,24.4748,-81.709,C
2015-07-29,WS15208,22,1,1,1,0,1,1,1,1,1,1,1,1,24.4557,-81.8292,C
2015-07-29,WS15208,23,1,1,1,0,1,1,1,1,1,1,1,1,24.4876,-81.8287,F
2015-07-29,WS15208,24,1,1,1,0,1,1,1,1,1,1,1,1,24.5381,-81.8277,F
2015-07-29,WS15208,30,2,2,2,0,2,2,2,2,2,2,2,2,25.4052,-82.2064,C
2015-07-29,WS15208,30.5,1,1,1,0,1,1,1,1,1,1,1,1,25.5691,-82.0768,F
2015-07-29,WS15208,31,1,1,1,0,1,1,1,1,1,1,1,1,25.7455,-81.9388,C
2015-07-29,WS15208,32,1,1,1,0,1,1,1,1,1,1,1,1,25.8747,-81.8315,F
2015-07-29,WS15208,33,2,2,2,0,2,2,2,2,2,2,2,2,25.9125,-81.7961,C
2015-07-29,WS15208,34,1,1,1,0,1,1,1,1,1,1,1,1,25.9503,-81.7676,F
2015-07-29,WS15208,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3388,-81.1597,C
2015-07-29,WS15208,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3398,-81.1583,C
2015-07-29,WS15208,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3503,-81.1946,C
2015-07-29,WS15208,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3503,-81.1934,C
2015-07-29,WS15208,56,1,1,1,0,1,1,1,1,1,1,1,1,25.35,-81.229,C
2015-07-29,WS15208,56,1,1,1,0,1,1,1,1,1,1,1,1,25.3497,-81.2274,C
2015-07-29,WS15208,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3515,-81.267,C
2015-07-29,WS15208,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3519,-81.2651,C
2015-07-29,WS15208,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3519,-81.3376,C
2015-07-29,WS15208,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3519,-81.3366,C
2015-07-30,WS15208,39,1,1,1,0,1,1,1,1,1,1,1,1,25.7836,-81.482,F
2015-07-30,WS15208,40,1,1,1,0,1,1,1,1,1,1,1,1,25.7581,-81.523,F
2015-07-30,WS15208,41,1,1,1,0,1,1,1,1,1,1,1,1,25.7345,-81.5747,C
2015-07-30,WS15208,42,1,1,1,0,1,1,1,1,1,1,1,1,25.6549,-81.6549,F
2015-07-30,WS15208,45,1,1,1,0,1,1,1,1,1,1,1,1,25.5831,-81.4698,C
2015-07-30,WS15208,46,1,1,1,0,1,1,1,1,1,1,1,1,25.5837,-81.4076,F
2015-07-30,WS15208,47,1,1,1,0,1,1,1,1,1,1,1,1,25.5836,-81.3656,F
2015-07-30,WS15208,48,1,1,1,0,1,1,1,1,1,1,1,1,25.5835,-81.3295,F
2015-07-30,WS15208,49,1,1,1,0,1,1,1,1,1,1,1,1,25.5833,-81.2908,C
2015-07-30,WS15208,50,1,1,1,0,1,1,1,1,1,1,1,1,25.4514,-81.3486,F
2015-07-30,WS15208,51,1,1,1,0,1,1,1,1,1,1,1,1,25.4535,-81.3051,C
2015-07-30,WS15208,52,1,1,1,0,1,1,1,1,1,1,1,1,25.4534,-81.2595,F
2015-07-30,WS15208,53,1,1,1,0,1,1,1,1,1,1,1,1,25.4534,-81.2249,C
2015-07-30,WS15208,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3388,-81.1597,C
2015-07-30,WS15208,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3398,-81.1583,C
2015-07-30,WS15208,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3503,-81.1946,C
2015-07-30,WS15208,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3503,-81.1934,C
2015-07-30,WS15208,56,1,1,1,0,1,1,1,1,1,1,1,1,25.35,-81.229,C
2015-07-30,WS15208,56,1,1,1,0,1,1,1,1,1,1,1,1,25.3497,-81.2274,C
2015-07-30,WS15208,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3515,-81.267,C
2015-07-30,WS15208,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3519,-81.2651,C
2015-07-30,WS15208,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3519,-81.3376,C
2015-07-30,WS15208,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3519,-81.3366,C
2015-07-30,WS15208,57.2,4,4,4,0,4,4,4,4,4,4,4,4,25.3518,-81.4913,C
2015-07-30,WS15208,57.2,4,4,4,0,4,4,4,4,4,4,4,4,25.3526,-81.4905,C
2015-07-30,WS15208,57.3,4,4,4,0,4,4,4,4,4,4,4,4,25.3516,-81.654,C
2015-07-30,WS15208,57.3,4,4,4,0,4,4,4,4,4,4,4,4,25.3515,-81.6551,C
2015-07-30,WS15208,58,2,2,2,0,2,2,2,2,2,2,2,2,25.1666,-81.6546,C
2015-07-30,WS15208,59,2,2,2,0,2,2,2,2,2,2,2,2,25.1674,-81.4893,C
2015-07-31,WS15208,60,2,2,2,0,2,2,2,2,2,2,2,2,25.1668,-81.3347,C
2015-07-31,WS15208,61,1,1,1,0,1,1,1,1,1,1,1,1,25.1674,-81.2734,F
2015-07-31,WS15208,62,1,1,1,0,1,1,1,1,1,1,1,1,25.1666,-81.2345,C
2015-07-31,WS15208,63,1,1,1,0,1,1,1,1,1,1,1,1,25.1674,-81.198,F
2015-07-31,WS15208,64,1,1,1,0,1,1,1,1,1,1,1,1,25.1657,-81.1572,C
2015-07-31,WS15208,65,1,1,1,0,1,1,1,1,1,1,1,1,25.1011,-81.0925,C
2015-07-31,WS15208,66,1,1,1,0,1,1,1,1,1,1,1,1,25.0682,-81.1086,F
2015-07-31,WS15208,67,1,1,1,0,1,1,1,1,1,1,1,1,25.0304,-81.1268,F
2015-07-31,WS15208,68,1,1,1,0,1,1,1,1,1,1,1,1,24.9297,-81.1691,C
2015-07-31,WS15208,69,1,1,1,0,1,1,1,1,1,1,1,1,24.9304,-81.0947,F
2015-07-31,WS15208,70,1,1,1,0,1,1,1,1,1,1,1,1,24.9291,-81.026,F
2015-09-21,WS15264,1,1,1,1,0,1,1,1,1,1,1,1,1,25.6445,-80.1271,F
2015-09-21,WS15264,2,1,1,1,0,1,1,1,1,1,1,1,1,25.642,-80.1029,F
2015-09-21,WS15264,3,1,1,1,0,1,1,1,1,1,1,1,1,25.6454,-80.0797,F
2015-09-21,WS15264,4,1,1,1,0,1,1,1,1,1,1,1,1,25.1082,-80.3802,F
2015-09-21,WS15264,5,1,1,1,0,1,1,1,1,1,1,1,1,25.0935,-80.354,F
2015-09-21,WS15264,5.5,1,1,1,0,1,1,1,1,1,1,1,1,25.0795,-80.3343,F
2015-09-21,WS15264,6,1,1,1,0,1,1,1,1,1,1,1,1,25.0643,-80.3153,F
2015-09-21,WS15264,6.5,1,1,1,0,1,1,1,1,1,1,1,1,25.0486,-80.2856,F
2015-09-21,WS15264,EKIN,1,1,1,0,1,1,1,1,1,1,1,1,25.334,-80.2235,F
2015-09-21,WS15264,EKMID,1,1,1,0,1,1,1,1,1,1,1,1,25.3139,-80.1933,F
2015-09-21,WS15264,EKOFF,1,1,1,0,1,1,1,1,1,1,1,1,25.2941,-80.1617,F
2015-09-21,WS15264,MR,2,2,2,0,2,2,2,2,2,2,2,2,25.0006,-80.3818,C
2015-09-21,WS15264,UKIN,1,1,1,0,1,1,1,1,1,1,1,1,24.9383,-80.5696,F
2015-09-21,WS15264,UKMID,1,1,1,0,1,1,1,1,1,1,1,1,24.9209,-80.5463,F
2015-09-21,WS15264,UKOFF,1,1,1,0,1,1,1,1,1,1,1,1,24.8982,-80.5309,F
2015-09-22,WS15264,10,1,1,1,0,1,1,1,1,1,1,1,1,24.7883,-80.8609,C
2015-09-22,WS15264,11,1,1,1,0,1,1,1,1,1,1,1,1,24.7528,-80.8466,F
2015-09-22,WS15264,12,3,3,3,0,3,3,3,3,3,3,3,3,24.7131,-80.8326,C
2015-09-22,WS15264,12,3,3,3,0,3,3,3,3,3,3,3,3,24.7297,-80.8326,C
2015-09-22,WS15264,12,3,3,3,0,3,3,3,3,3,3,3,3,24.7464,-80.8326,C
2015-09-22,WS15264,13,1,1,1,0,1,1,1,1,1,1,1,1,24.702,-81.0304,F
2015-09-22,WS15264,14,1,1,1,0,1,1,1,1,1,1,1,1,24.6759,-81.0232,F
2015-09-22,WS15264,15,1,1,1,0,1,1,1,1,1,1,1,1,24.6436,-81.0013,F
2015-09-22,WS15264,15.5,1,1,1,0,1,1,1,1,1,1,1,1,24.5924,-80.9913,F
2015-09-22,WS15264,16,1,1,1,0,1,1,1,1,1,1,1,1,24.6733,-81.2033,C
2015-09-22,WS15264,17,1,1,1,0,1,1,1,1,1,1,1,1,24.6346,-81.1932,F
2015-09-22,WS15264,18,2,2,2,0,2,2,2,2,2,2,2,2,24.6029,-81.182,C
2015-09-22,WS15264,19,1,1,1,0,1,1,1,1,1,1,1,1,24.6095,-81.4209,F
2015-09-22,WS15264,20,1,1,1,0,1,1,1,1,1,1,1,1,24.5734,-81.4182,F
2015-09-22,WS15264,21.5,1,1,1,0,1,1,1,1,1,1,1,1,24.4836,-81.3906,F
2015-09-22,WS15264,21LK,3,3,3,0,3,3,3,3,3,3,3,3,24.5364,-81.413,C
2015-09-22,WS15264,22,1,1,1,0,1,1,1,1,1,1,1,1,24.4557,-81.8282,F
2015-09-22,WS15264,22.5,1,1,1,0,1,1,1,1,1,1,1,1,24.3965,-81.8284,F
2015-09-22,WS15264,23,1,1,1,0,1,1,1,1,1,1,1,1,24.4865,-81.8283,F
2015-09-22,WS15264,24,1,1,1,0,1,1,1,1,1,1,1,1,24.5363,-81.8285,F
2015-09-22,WS15264,30,2,2,2,0,2,2,2,2,2,2,2,2,25.3999,-82.213,C
2015-09-22,WS15264,7,1,1,1,0,1,1,1,1,1,1,1,1,24.8186,-80.7531,C
2015-09-22,WS15264,8,1,1,1,0,1,1,1,1,1,1,1,1,24.7903,-80.7409,F
2015-09-22,WS15264,9,2,2,2,0,2,2,2,2,2,2,2,2,24.7604,-80.7172,C
2015-09-22,WS15264,9.5,4,4,4,0,4,4,4,4,4,4,4,4,24.7144,-80.6873,C
2015-09-22,WS15264,BK1,2,2,2,0,2,2,2,2,2,2,2,2,24.7477,-81.9474,C
2015-09-22,WS15264,WS,2,2,2,0,2,2,2,2,2,2,2,2,24.4775,-81.7178,C
2015-09-23,WS15264,30.5,1,1,1,0,1,1,1,1,1,1,1,1,25.5705,-82.0735,F
2015-09-23,WS15264,31,2,2,2,0,2,2,2,2,2,2,2,2,25.7424,-81.9428,C
2015-09-23,WS15264,32,1,1,1,0,1,1,1,1,1,1,1,1,25.8734,-81.8334,F
2015-09-23,WS15264,33,2,2,2,0,2,2,2,2,2,2,2,2,25.9121,-81.8004,C
2015-09-23,WS15264,34,1,1,1,0,1,1,1,1,1,1,1,1,25.9498,-81.7667,F
2015-09-23,WS15264,39,1,1,1,0,1,1,1,1,1,1,1,1,25.7828,-81.4826,F
2015-09-23,WS15264,40,1,1,1,0,1,1,1,1,1,1,1,1,25.7581,-81.5231,F
2015-09-23,WS15264,41,1,1,1,0,1,1,1,1,1,1,1,1,25.7335,-81.575,C
2015-09-23,WS15264,42,1,1,1,0,1,1,1,1,1,1,1,1,25.6556,-81.7686,F
2015-09-23,WS15264,45,1,1,1,0,1,1,1,1,1,1,1,1,25.5822,-81.4865,C
2015-09-23,WS15264,46,1,1,1,0,1,1,1,1,1,1,1,1,25.5828,-81.4094,F
2015-09-23,WS15264,47,1,1,1,0,1,1,1,1,1,1,1,1,25.5834,-81.3632,F
2015-09-23,WS15264,48,1,1,1,0,1,1,1,1,1,1,1,1,25.5833,-81.329,F
2015-09-23,WS15264,49,1,1,1,0,1,1,1,1,1,1,1,1,25.5828,-81.2901,C
2015-09-23,WS15264,50,1,1,1,0,1,1,1,1,1,1,1,1,25.4516,-81.3481,F
2015-09-23,WS15264,51,1,1,1,0,1,1,1,1,1,1,1,1,25.4533,-81.3077,C
2015-09-23,WS15264,52,1,1,1,0,1,1,1,1,1,1,1,1,25.4533,-81.2603,F
2015-09-23,WS15264,53,1,1,1,0,1,1,1,1,1,1,1,1,25.4533,-81.2264,C
2015-09-23,WS15264,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3451,-81.1518,C
2015-09-23,WS15264,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3379,-81.1563,C
2015-09-23,WS15264,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3499,-81.1995,C
2015-09-23,WS15264,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3515,-81.1962,C
2015-09-23,WS15264,56,1,1,1,0,1,1,1,1,1,1,1,1,25.3499,-81.2291,C
2015-09-23,WS15264,56,1,1,1,0,1,1,1,1,1,1,1,1,25.35,-81.2285,C
2015-09-23,WS15264,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3517,-81.2665,C
2015-09-23,WS15264,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3516,-81.2659,C
2015-09-23,WS15264,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3519,-81.3364,C
2015-09-23,WS15264,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3515,-81.3363,C
2015-09-23,WS15264,57.2,1,1,1,0,1,1,1,1,1,1,1,1,25.3528,-81.4952,C
2015-09-23,WS15264,57.2,1,1,1,0,1,1,1,1,1,1,1,1,25.3518,-81.4875,C
2015-09-23,WS15264,57.3,1,1,1,0,1,1,1,1,1,1,1,1,25.3512,-81.6543,C
2015-09-23,WS15264,57.3,1,1,1,0,1,1,1,1,1,1,1,1,25.3516,-81.6556,C
2015-09-23,WS15264,58,1,1,1,0,1,1,1,1,1,1,1,1,25.1646,-81.6531,C
2015-09-24,WS15264,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3451,-81.1518,C
2015-09-24,WS15264,54,1,1,1,0,1,1,1,1,1,1,1,1,25.3379,-81.1563,C
2015-09-24,WS15264,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3499,-81.1995,C
2015-09-24,WS15264,55,1,1,1,0,1,1,1,1,1,1,1,1,25.3515,-81.1962,C
2015-09-24,WS15264,56,1,1,1,0,1,1,1,1,1,1,1,1,25.3499,-81.2291,C
2015-09-24,WS15264,56,1,1,1,0,1,1,1,1,1,1,1,1,25.35,-81.2285,C
2015-09-24,WS15264,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3517,-81.2665,C
2015-09-24,WS15264,57,1,1,1,0,1,1,1,1,1,1,1,1,25.3516,-81.2659,C
2015-09-24,WS15264,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3519,-81.3364,C
2015-09-24,WS15264,57.1,1,1,1,0,1,1,1,1,1,1,1,1,25.3515,-81.3363,C
2015-09-24,WS15264,57.2,1,1,1,0,1,1,1,1,1,1,1,1,25.3528,-81.4952,C
2015-09-24,WS15264,57.2,1,1,1,0,1,1,1,1,1,1,1,1,25.3518,-81.4875,C
2015-09-24,WS15264,57.3,1,1,1,0,1,1,1,1,1,1,1,1,25.3512,-81.6543,C
2015-09-24,WS15264,57.3,1,1,1,0,1,1,1,1,1,1,1,1,25.3516,-81.6556,C
2015-09-24,WS15264,59,1,1,1,0,1,1,1,1,1,1,1,1,25.167,-81.4886,F
2015-09-24,WS15264,60,1,1,1,0,1,1,1,1,1,1,1,1,25.1667,-81.3326,C
2015-09-24,WS15264,61,1,1,1,0,1,1,1,1,1,1,1,1,25.1668,-81.2744,F
2015-09-24,WS15264,62,1,1,1,0,1,1,1,1,1,1,1,1,25.1666,-81.2356,F
2015-09-24,WS15264,63,1,1,1,0,1,1,1,1,1,1,1,1,25.1662,-81.1993,F
2015-09-24,WS15264,64,1,1,1,0,1,1,1,1,1,1,1,1,25.1507,-81.1554,C
2015-09-24,WS15264,65,1,1,1,0,1,1,1,1,1,1,1,1,25.1014,-81.092,C
2015-09-24,WS15264,66,1,1,1,0,1,1,1,1,1,1,1,1,25.0686,-81.1082,F
2015-09-24,WS15264,67,1,1,1,0,1,1,1,1,1,1,1,1,25.0296,-81.1265,F
2015-09-24,WS15264,68,1,1,1,0,1,1,1,1,1,1,1,1,24.9299,-81.1676,C
2015-09-24,WS15264,69,1,1,1,0,1,1,1,1,1,1,1,1,24.9302,-81.0846,F
2015-09-24,WS15264,70,1,1,1,0,1,1,1,1,1,1,1,1,24.9306,-81.0243,F
2015-11-16,WS15320,1,1,1,1,0,1,1,1,1,1,1,1,1,25.6443,-80.1261,F
2015-11-16,WS15320,2,1,1,1,0,1,1,1,1,1,1,1,1,25.6399,-80.1051,F
2015-11-16,WS15320,4,1,1,1,0,1,1,1,1,1,1,1,1,25.1052,-80.3768,F
2015-11-16,WS15320,5,1,1,1,0,1,1,1,1,1,1,1,1,25.093,-80.3532,F
2015-11-16,WS15320,5.5,1,1,1,0,1,1,1,1,1,1,1,1,25.0785,-80.3341,F
2015-11-16,WS15320,6,1,1,1,0,1,1,1,1,1,1,1,1,25.0645,-80.314,F
2015-11-16,WS15320,6.5,1,1,1,0,1,1,1,1,1,1,1,1,25.0484,-80.2864,F
2015-11-16,WS15320,EKIN,1,1,1,0,1,1,1,1,1,1,1,1,25.3344,-80.2243,F
2015-11-16,WS15320,EKMID,1,1,1,0,1,1,1,1,1,1,1,1,25.3142,-80.1925,F
2015-11-16,WS15320,EKOFF,1,1,1,0,1,1,1,1,1,1,1,1,25.2959,-80.1645,F
2015-11-16,WS15320,MR,2,2,2,0,2,2,2,2,2,2,2,2,25.0064,-80.3805,C
2015-11-16,WS15320,UKIN,1,1,1,0,1,1,1,1,1,1,1,1,24.9377,-80.5691,F
2015-11-16,WS15320,UKMID,1,1,1,0,1,1,1,1,1,1,1,1,24.9217,-80.546,F
2015-11-16,WS15320,UKOFF,1,1,1,0,1,1,1,1,1,1,1,1,24.8971,-80.5304,F
2015-11-17,WS15320,10,1,1,1,0,1,1,1,1,1,1,1,1,24.7865,-80.861,C
2015-11-17,WS15320,11,1,1,1,0,1,1,1,1,1,1,1,1,24.7533,-80.8471,F
2015-11-17,WS15320,12,2,2,2,0,2,2,2,2,2,2,2,2,24.712,-80.8327,C
2015-11-17,WS15320,13,1,1,1,0,1,1,1,1,1,1,1,1,24.7025,-81.0302,F
2015-11-17,WS15320,14,1,1,1,0,1,1,1,1,1,1,1,1,24.675,-81.0238,F
2015-11-17,WS15320,15,1,1,1,0,1,1,1,1,1,1,1,1,24.6433,-81.0171,F
2015-11-17,WS15320,15.5,1,1,1,0,1,1,1,1,1,1,1,1,24.5911,-80.9914,F
2015-11-17,WS15320,16,1,1,1,0,1,1,1,1,1,1,1,1,24.6743,-81.2044,C
2015-11-17,WS15320,17,1,1,1,0,1,1,1,1,1,1,1,1,24.6344,-81.193,F
2015-11-17,WS15320,18,2,2,2,0,2,2,2,2,2,2,2,2,24.5978,-81.1843,C
2015-11-17,WS15320,19,1,1,1,0,1,1,1,1,1,1,1,1,24.609,-81.4221,F
2015-11-17,WS15320,20,1,1,1,0,1,1,1,1,1,1,1,1,24.5732,-81.4185,F
2015-11-17,WS15320,21LK,2,2,2,0,2,2,2,2,2,2,2,2,24.5381,-81.4142,C
2015-11-17,WS15320,22,1,1,1,0,1,1,1,1,1,1,1,1,24.4569,-81.8281,F
2015-11-17,WS15320,22.5,1,1,1,0,1,1,1,1,1,1,1,1,24.3957,-81.8316,F
2015-11-17,WS15320,23,1,1,1,0,1,1,1,1,1,1,1,1,24.487,-81.8285,F
2015-11-17,WS15320,24,1,1,1,0,1,1,1,1,1,1,1,1,24.535,-81.8286,F
2015-11-17,WS15320,7,1,1,1,0,1,1,1,1,1,1,1,1,24.8199,-80.7541,C
2015-11-17,WS15320,8,1,1,1,0,1,1,1,1,1,1,1,1,24.7919,-80.7404,F
2015-11-17,WS15320,9,1,1,1,0,1,1,1,1,1,1,1,1,24.7624,-80.724,F
2015-11-17,WS15320,WS,2,2,2,0,2,2,2,2,2,2,2,2,24.4754,-81.7118,C
2015-11-17,WS15320,WS,2,2,2,0,2,2,2,2,2,2,2,2,24.4709,-81.7118,C
2015-11-18,WS15320,30,2,2,2,0,2,2,2,2,2,2,2,2,25.4015,-82.2191,C
2015-11-18,WS15320,30.5,1,1,1,0,1,1,1,1,1,1,1,1,25.5715,-82.0751,F
2015-11-18,WS15320,31,2,2,2,0,2,2,2,2,2,2,2,2,25.7416,-81.9442,C
2015-11-18,WS15320,32,1,1,1,0,1,1,1,1,1,1,1,1,25.8744,-81.8322,F
2015-11-18,WS15320,33,2,2,2,0,2,2,2,2,2,2,2,2,25.9119,-81.8005,C
2015-11-18,WS15320,34,1,1,1,0,1,1,1,1,1,1,1,1,25.9479,-81.7671,F
2015-11-18,WS15320,39,1,1,1,0,1,1,1,1,1,1,1,1,25.7824,-81.4831,F
2015-11-18,WS15320,40,1,1,1,0,1,1,1,1,1,1,1,1,25.758,-81.5233,F
2015-11-18,WS15320,41,1,1,1,0,1,1,1,1,1,1,1,1,25.7342,-81.5751,C
2015-11-18,WS15320,42,1,1,1,0,1,1,1,1,1,1,1,1,25.6548,-81.7176,F
2015-11-18,WS15320,45,1,1,1,0,1,1,1,1,1,1,1,1,25.5832,-81.4712,C
2015-11-18,WS15320,46,1,1,1,0,1,1,1,1,1,1,1,1,25.5833,-81.4075,F
2015-11-18,WS15320,47,1,1,1,0,1,1,1,1,1,1,1,1,25.5834,-81.3642,F
2015-11-18,WS15320,48,1,1,1,0,1,1,1,1,1,1,1,1,25.5835,-81.3285,F
2015-11-18,WS15320,49,1,1,1,0,1,1,1,1,1,1,1,1,25.5839,-81.3061,C
2015-11-18,WS15320,50,1,1,1,0,1,1,1,1,1,1,1,1,25.4522,-81.3495,F
2015-11-18,WS15320,51,1,1,1,0,1,1,1,1,1,1,1,1,25.4537,-81.3076,C
2015-11-18,WS15320,52,1,1,1,0,1,1,1,1,1,1,1,1,25.4543,-81.2599,F
