date,cruise_id,station,event_n,scan,salinity,temperature,pressure,sea_water_electrical_conductivity,CDOM,dissolved_oxygen,oxygen_saturation,chlorophyll_concentration,chlorophyll_fluorescence,photosynthetically_available_radiation,beam_attenuation,beam_transmission,depth,sea_water_sigma_t,sound_velocity,altimeter,latitude,longitude
2020-10-09,WS20279,.BG3,28,28,27,28,28,27,0,25,25,0,28,28,28,28,28,27,27,27,26.6706666666667,-82.4185
2020-10-09,WS20279,.BG4,36,36,36,36,36,36,0,34,34,0,36,36,36,36,36,36,36,36,26.6321666666667,-82.5595
2020-10-09,WS20279,.CAL6,57,57,56,57,57,56,0,53,53,0,57,57,57,57,57,56,56,56,25.9428333333333,-82.4825
2020-10-09,WS20279,.GP5,49,49,48,49,49,48,0,46,46,0,49,49,49,49,49,48,48,48,26.5953333333333,-82.6968333333333
2020-10-09,WS20279,.RP1,9,9,9,9,9,9,0,8,8,0,9,9,9,9,9,9,9,9,26.5456666666667,-82.219
2020-10-09,WS20279,.RP2,14,14,14,14,14,14,0,14,14,0,14,14,14,14,14,14,14,13,26.5535,-82.2566666666667
2020-10-09,WS20279,.RP3,24,24,24,24,24,24,0,22,22,0,24,24,24,24,24,24,24,22,26.552,-82.3321666666667
2020-10-09,WS20279,.RP4,30,30,29,30,30,29,0,28,28,0,30,30,30,30,30,29,29,30,26.5771666666667,-82.4991666666667
2020-10-09,WS20279,.V1,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,27.1121666666667,-82.4775
2020-10-09,WS20279,.V2,20,20,19,20,20,19,0,19,19,0,20,20,20,20,20,19,19,20,27.0753333333333,-82.5461666666667
2020-10-09,WS20279,.V3,26,26,25,26,26,25,0,24,24,0,26,26,26,26,26,25,25,26,27.0335,-82.6133333333333
2020-10-09,WS20279,.V4,35,35,34,35,35,34,0,33,33,0,35,35,35,35,35,34,34,35,26.9963333333333,-82.6831666666667
2020-10-09,WS20279,.V5,44,44,44,44,44,44,0,41,41,0,44,44,44,44,44,44,44,44,26.9583333333333,-82.7505
2020-10-09,WS20279,.V6,51,51,51,51,51,51,0,51,51,0,51,51,51,51,51,51,51,51,26.9188333333333,-82.8208333333333
2020-10-09,WS20279,.V7,56,56,56,56,56,56,0,56,56,0,56,56,56,56,56,56,56,55,26.8791666666667,-82.8873333333333
2020-10-09,WS20279,.V8,65,65,64,65,65,64,0,64,64,0,65,65,65,65,65,64,64,63,26.8341666666667,-82.959
2020-10-09,WS20279,.V9,79,79,78,79,79,78,0,75,75,0,79,79,79,79,79,78,78,77,26.7353333333333,-83.1086666666667
2020-10-10,WS20279,.AMI1,10,10,9,10,10,9,0,8,8,0,10,10,10,10,10,9,9,10,27.4993333333333,-82.7515
2020-10-10,WS20279,.AMI2,18,18,18,18,18,18,0,18,18,0,18,18,18,18,18,18,18,18,27.4601666666667,-82.8481666666667
2020-10-10,WS20279,.AMI3,30,30,30,30,30,30,0,29,29,0,30,30,30,30,30,30,30,30,27.4223333333333,-82.9435
2020-10-10,WS20279,.AMI4,40,40,39,40,40,39,0,37,37,0,40,40,40,40,40,39,39,40,27.3846666666667,-83.0351666666667
2020-10-10,WS20279,.AMI5,57,57,56,57,57,56,0,55,55,0,57,57,57,57,57,56,56,54,27.3446666666667,-83.1286666666667
2020-10-10,WS20279,.AMI6,68,68,67,68,68,67,0,65,65,0,68,68,68,68,68,67,67,65,27.308,-83.2241666666667
2020-10-10,WS20279,.AMI7,77,77,76,77,77,76,0,74,74,0,77,77,77,77,77,76,76,72,27.2666666666667,-83.314
2020-10-10,WS20279,.AMI8,88,88,88,88,88,88,0,86,86,0,88,88,88,88,88,88,88,86,27.2296666666667,-83.4103333333333
2020-10-10,WS20279,.AMI9,94,94,94,94,94,94,0,92,92,0,94,94,94,94,94,94,94,90,27.191,-83.5045
2020-10-10,WS20279,.TB1,8,8,8,8,8,8,0,6,6,0,8,8,8,8,8,8,8,8,27.8028333333333,-82.8815
2020-10-10,WS20279,.TB10,72,72,71,72,72,71,0,69,69,0,72,72,72,72,72,71,71,70,27.6171666666667,-83.4865
2020-10-10,WS20279,.TB11,89,89,89,86,89,89,0,86,86,0,89,89,89,89,89,89,89,85,27.6205,-83.6801666666667
2020-10-10,WS20279,.TB2,18,18,18,18,18,18,0,16,16,0,18,18,18,18,18,18,18,18,27.743,-82.9295
2020-10-10,WS20279,.TB3,23,23,23,23,23,23,0,21,21,0,23,23,23,23,23,23,23,23,27.6758333333333,-82.9973333333333
2020-10-10,WS20279,.TB4,39,39,39,39,39,39,0,36,36,0,39,39,39,39,39,39,39,39,27.6211666666667,-83.1345
2020-10-10,WS20279,.TB5,58,58,57,58,58,57,0,54,54,0,58,58,58,58,58,57,57,56,27.6196666666667,-83.2993333333333
2020-10-11,WS20279,.41,8,8,8,8,8,8,0,8,8,0,8,8,8,8,8,8,8,8,25.735,-81.5731666666667
2020-10-11,WS20279,.45,9,9,9,9,9,9,0,8,8,0,9,9,9,9,9,9,9,9,25.5845,-81.4705
2020-10-11,WS20279,.51,5,5,4,5,5,4,0,3,3,0,5,5,5,5,5,4,4,5,25.4531666666667,-81.308
2020-10-11,WS20279,.53,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,25.4528333333333,-81.2331666666667
2020-10-11,WS20279,.54,2,2,2,2,2,2,0,1,1,0,2,2,2,2,2,2,2,2,25.3433333333333,-81.1515
2020-10-11,WS20279,.55,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,25.35,-81.198
2020-10-11,WS20279,.57,3,3,3,3,3,3,0,2,2,0,3,3,3,3,3,3,3,3,25.3516666666667,-81.2656666666667
2020-10-11,WS20279,.571,7,7,7,7,7,7,0,6,6,0,7,7,7,7,7,7,7,7,25.352,-81.335
2020-10-11,WS20279,.572,12,12,12,12,12,12,0,11,11,0,12,12,12,12,12,12,12,12,25.3515,-81.4855
2020-10-12,WS20279,.573,19,19,18,19,19,18,0,16,16,0,19,19,19,19,19,18,18,19,25.3483333333333,-81.6525
2020-10-12,WS20279,.58,20,20,20,20,20,20,0,19,19,0,20,20,20,20,20,20,20,20,25.1636666666667,-81.6525
2020-10-12,WS20279,.60,10,10,9,10,10,9,0,8,8,0,10,10,10,10,10,9,9,10,25.169,-81.3355
2020-10-12,WS20279,.64,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,25.1651666666667,-81.163
2020-10-12,WS20279,.68,3,3,3,3,3,3,0,2,2,0,3,3,3,3,3,3,3,3,24.9295,-81.1675
2020-12-07,WS20342,.2,10,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,10,10,25.6396666666667,-80.1045
2020-12-08,WS20342,.10,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,24.7846666666667,-80.8636666666667
2020-12-08,WS20342,.16,5,5,4,5,5,4,0,2,2,0,5,5,5,5,5,4,4,5,24.6673333333333,-81.198
2020-12-08,WS20342,.60,4,4,4,4,4,4,0,2,2,0,4,4,4,4,4,4,4,4,25.1638333333333,-81.335
2020-12-08,WS20342,.64,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,25.1646666666667,-81.158
2020-12-08,WS20342,.68,3,3,3,3,3,3,0,3,3,0,3,3,3,3,3,3,3,3,24.9276666666667,-81.1666666666667
2020-12-08,WS20342,.7,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,5,24.8138333333333,-80.7536666666667
2020-12-09,WS20342,.31,19,19,19,19,19,19,0,18,18,0,19,19,19,19,19,19,19,19,25.7363333333333,-81.9413333333333
2020-12-09,WS20342,.41,6,6,6,6,6,6,0,6,6,0,6,6,6,6,6,6,6,6,25.728,-81.5755
2020-12-09,WS20342,.47,5,5,5,5,5,5,0,4,4,0,5,5,5,5,5,5,5,5,25.5825,-81.3698333333333
2020-12-09,WS20342,.49,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,25.5836666666667,-81.2931666666667
2020-12-09,WS20342,.51,5,5,5,5,5,5,0,3,3,0,5,5,5,5,5,5,5,5,25.4506666666667,-81.309
2020-12-09,WS20342,.53,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,25.4501666666667,-81.2305
2020-12-09,WS20342,.55,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,25.3505,-81.197
2020-12-09,WS20342,.56,4,4,3,4,4,3,0,2,2,0,4,4,4,4,4,3,3,4,25.3483333333333,-81.226
2020-12-09,WS20342,.57,3,3,3,3,3,3,0,2,2,0,3,3,3,3,3,3,3,3,25.3481666666667,-81.2595
2020-12-09,WS20342,.57,5,5,4,5,5,4,0,3,3,0,5,5,5,5,5,4,4,5,25.3481666666667,-81.2595
2020-12-09,WS20342,.57,5,5,5,5,5,5,0,4,4,0,5,5,5,5,5,5,5,5,25.3481666666667,-81.2595
2020-12-09,WS20342,.57,15,15,15,15,15,15,0,13,13,0,15,15,15,15,15,15,15,15,25.3481666666667,-81.2595
2020-12-09,WS20342,.58,16,16,16,16,16,16,0,14,14,0,16,16,16,16,16,16,16,16,25.1638333333333,-81.6515
